,type,title,fuction,img
1758,포인세티아,안젤라,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv33Hd2pEWl624Go@r0drIoM3fCBe83GYJtr@G9Xgc/x4!
1759,비모란,거성(Geoseong),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv9azGFHdKna56jRpM4XT1as3fCBe83GYJtr@G9Xgc/x4!
1760,비모란,수홍,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvBUYlc1Z6fhNviyDbUFbIic3fCBe83GYJtr@G9Xgc/x4!
1761,비모란,흑성(Heokseong),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvYybptmYGOp6ogUMz61U4HM3fCBe83GYJtr@G9Xgc/x4!
1762,비모란,휘황,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvqYhQO0FuH9DUTikQR/HXt83fCBe83GYJtr@G9Xgc/x4!
1763,스탠다드,써니레이디,,https://www.nongsaro.go.kr/ps/img/cmmImg_2020/common/no_img.jpg
1764,스탠다드,아리수,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lviD5jpf96XouGj6PjCTaOrs3fCBe83GYJtr@G9Xgc/x4!
1765,스탠다드,허니레몬,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6qCe7DqibTV/jBjKnaq53M3fCBe83GYJtr@G9Xgc/x4!
1766,스탠다드,핑크엔젤,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvcJ@yHBkqFNnpbvO0reOEJ83fCBe83GYJtr@G9Xgc/x4!
1767,심비디움,브라이트레몬(Bright Lemon ),개화성 ,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvPUjO6tS/7gxZLw59@IJeDs3fCBe83GYJtr@G9Xgc/x4!
1768,심비디움,프리티페이스(Pretty Face),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvj8NtmjHyDcNDK9uhi/XtE83fCBe83GYJtr@G9Xgc/x4!
1769,심비디움,브라이트이브닝(Bright Evening ),다화성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvPvwkrJ5l0n0p252lSdNOi83fCBe83GYJtr@G9Xgc/x4!
1770,심비디움,뷰티프린세스(Beauty Princess ),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvY7WA/bgWkGVLL4yFVZsqLM3fCBe83GYJtr@G9Xgc/x4!
1771,비모란,휘성,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv9h3UMeml@nPMTiuHobhriM3fCBe83GYJtr@G9Xgc/x4!
1772,"참다래(키위,다래)",제시스위트,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvhXxmecybLM7hYN/DahjD1c3fCBe83GYJtr@G9Xgc/x4!
1773,콩,청자2호,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvVaRxTQ0vCcwuiHRFthp0O83fCBe83GYJtr@G9Xgc/x4!
1774,콩나물콩,보석,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvKZl0BYjlgC/ZSqingO@iH83fCBe83GYJtr@G9Xgc/x4!
1775,콩,다진,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lved3OCd/N/rymjf2U1JXG5s3fCBe83GYJtr@G9Xgc/x4!
1776,밀,조농,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2MOHfQlHchhYwxxqaahW883fCBe83GYJtr@G9Xgc/x4!
1777,장류용콩,대망,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvSaaUIA5FxXPHTKePFTBVns3fCBe83GYJtr@G9Xgc/x4!
1778,일반벼,삼광(Samgwang),"식미, 재배안정성, 최고품질벼",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvUF@PSNsoPV/Q5DJ8Ugrml83fCBe83GYJtr@G9Xgc/x4!
1779,일반벼,서평,간척지적응,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvoqQTNTQtkLx@Dxxz637Wvc3fCBe83GYJtr@G9Xgc/x4!
1780,맥주보리,호품,"가공적성, 다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvYdWv2Zy0Jhn9R4aYG2W3Ss3fCBe83GYJtr@G9Xgc/x4!
1781,옥수수,장다옥,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvfRRYw/Qg6Q7mm4Y/2GlQNc3fCBe83GYJtr@G9Xgc/x4!
1782,일반벼,조안(Joan),"소득작물후작용, 식미",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvJwoCrmRGlki54ImWvf76Is3fCBe83GYJtr@G9Xgc/x4!
1783,일반벼,호평,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvI4XaSyzPyF@s6GePdN3pys3fCBe83GYJtr@G9Xgc/x4!
1784,특수미,흑광,"가공적성, 건강기능성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvkH5GTdJzozDbFgyxNaVUUs3fCBe83GYJtr@G9Xgc/x4!
1785,일반벼,평안,"다수량성, 재배안정성, 직파적응성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvNM68hDN29xlr1C2RZ9aZRc3fCBe83GYJtr@G9Xgc/x4!
1786,일반벼,화랑,"식미, 직파용",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvb2w1nz4KrzLVFBtK5JYghs3fCBe83GYJtr@G9Xgc/x4!
1787,꽃도라지,쥬얼라이트레드,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvt@zLD17OVJeSeLQRghSw@83fCBe83GYJtr@G9Xgc/x4!
1788,꽃도라지,쥬얼핑크,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvby3B7uGizYDqbHLJa5y8fc3fCBe83GYJtr@G9Xgc/x4!
1789,꽃도라지,쥬얼바이올렛,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvA9JLBT/QyXLIxqEgAJZt0c3fCBe83GYJtr@G9Xgc/x4!
1790,꽃도라지,쥬얼블루,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvbEEZNDPdODf7K28jvleGWs3fCBe83GYJtr@G9Xgc/x4!
1791,꽃도라지,쥬얼핑크피코티,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvJtNuurQBGPYzKO/rXBxSFs3fCBe83GYJtr@G9Xgc/x4!
1792,꽃도라지,쥬얼레드피코티,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvTaBqp3K/iYFmFLviZTDRfs3fCBe83GYJtr@G9Xgc/x4!
1793,꽃도라지,쥬얼미스티블루,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvu@EhmkSgSNhhkC8wjEJEac3fCBe83GYJtr@G9Xgc/x4!
1794,꽃도라지,쥬얼파스텔블루,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvutCc3u8EA8dFE0uQVjKpic3fCBe83GYJtr@G9Xgc/x4!
1795,꽃도라지,쥬얼블루피코티,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv7h7RzrzTHcI8mw3YVhARUs3fCBe83GYJtr@G9Xgc/x4!
1796,꽃도라지,쥬얼화이트,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvl8KqZ0ISHK/37N8H1w8fTM3fCBe83GYJtr@G9Xgc/x4!
1797,산취선인장,돌돌(Doldol),재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvctVW1Dg@53BfwIdIj0QPhs3fCBe83GYJtr@G9Xgc/x4!
1798,귀리,선양,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvJeOKhy9cRckuo6tfNe66CM3fCBe83GYJtr@G9Xgc/x4!
1799,오차드그라스,코디,"중만생종, 도복, 내병성, 내한성",http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1800,팔레높시스(호접란),스노우드림,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1801,스탠다드,노블레드,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvQGwgMOwJWo1hlrYhTXAebc3fCBe83GYJtr@G9Xgc/x4!
1802,스프레이,가마,흰녹병 저항성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvXjROiENEGHbRPbP2lBQ@1c3fCBe83GYJtr@G9Xgc/x4!
1803,프리지아,프린세스플레임,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lviCxn77glOlLEm7lp77gTAM3fCBe83GYJtr@G9Xgc/x4!
1804,멜론,부원,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvjrwSsWPoTLyCZjDMx/Ch1s3fCBe83GYJtr@G9Xgc/x4!
1805,멜론,온누리3호,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv6z8x6UbEPT0ipPHaH7SpZc3fCBe83GYJtr@G9Xgc/x4!
1806,토마토,아라가야,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvyboBiyV/XWPjhw1rLWq0NM3fCBe83GYJtr@G9Xgc/x4!
1807,토마토,탐나라,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvGRhivs/WNHwUvK0R1kQlfs3fCBe83GYJtr@G9Xgc/x4!
1808,콩,다올,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvbHNPwohu3V3h54BMQQwPls3fCBe83GYJtr@G9Xgc/x4!
1809,콩나물콩,다채,"건강기능성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvOjH2PCG2@crPzJy9FetIe83fCBe83GYJtr@G9Xgc/x4!
1810,밀,신미찰,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvtPHtFOFzWF090ETd7dG6W83fCBe83GYJtr@G9Xgc/x4!
1811,콩,단미,"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvLsDRroIHZIBIhXDht6isWc3fCBe83GYJtr@G9Xgc/x4!
1812,콩나물콩,서남,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv8UNDuFjC31n9ESIo/8sMUM3fCBe83GYJtr@G9Xgc/x4!
1813,특수미,만미,"식미, 중간찰",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvinUBvjnhaNoABCpR22EADs3fCBe83GYJtr@G9Xgc/x4!
1814,일반벼,금안(Geuman),"식미, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvDLfXNeVM@CBlO5vLcn4qKM3fCBe83GYJtr@G9Xgc/x4!
1815,특수미,남일(Namil),"다수량성, 식미, 자포니카 초다수성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvKIOi5pZ2vZC85h0dr6@k283fCBe83GYJtr@G9Xgc/x4!
1816,일반벼,만호,"소득 후작, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv2og4rppm0VTafwJmhQ4tl83fCBe83GYJtr@G9Xgc/x4!
1817,일반벼,대평,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvr30X4ohsHyOc29kk0ZU1HM3fCBe83GYJtr@G9Xgc/x4!
1818,일반벼,서간,간척지적응,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvGUSbBNJigIejlVW/lriQRs3fCBe83GYJtr@G9Xgc/x4!
1819,특수미,고아미2호,"가공적성, 건강기능성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvx9onXtCf0kCtV4vPdyhG283fCBe83GYJtr@G9Xgc/x4!
1820,일반벼,삼덕,식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvwmzF06DaZZqNZIvoXsV2Nc3fCBe83GYJtr@G9Xgc/x4!
1821,장류용콩,대풍,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvFvVfzGht/9tyrCg/p8a0kc3fCBe83GYJtr@G9Xgc/x4!
1822,팬지,로열옐로,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvZvpIlXefTlnvWiDsGVaK2M3fCBe83GYJtr@G9Xgc/x4!
1823,페튜니아,비너스바이올렛블루,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvNu64wEnKsml@@GlxJ40Ex83fCBe83GYJtr@G9Xgc/x4!
1824,자두,하니레드(Honey Red),식미,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvQrLYoKs/@XvlNXPZzDwzcs3fCBe83GYJtr@G9Xgc/x4!
1825,수박,강타,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvZx6gev/89FqEwGLg5pTVBc3fCBe83GYJtr@G9Xgc/x4!
1826,수박,강건2호,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv5al1RkoTXnFTgpHksn5Xj83fCBe83GYJtr@G9Xgc/x4!
1827,수박,강타꿀,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvLu149b7b0A4HcOS47EAMDM3fCBe83GYJtr@G9Xgc/x4!
1828,수박,한라,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvKo4FWtP3rbGZew81feg1Kc3fCBe83GYJtr@G9Xgc/x4!
1829,백합(나리),마로,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvhqo0/yiuPbRKFMN8eyg5Bs3fCBe83GYJtr@G9Xgc/x4!
1830,백합(나리),보미,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvy2gwbooZqmje03GDNqH7Rc3fCBe83GYJtr@G9Xgc/x4!
1831,백합(나리),고요,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvIiq7E8zfCoePzLEesy29Mc3fCBe83GYJtr@G9Xgc/x4!
1832,도라지,장백,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvS@DJgd7tfIUyh6WHRqmJAs3fCBe83GYJtr@G9Xgc/x4!
1833,통일형벼,한아름,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvZhhGGCWx0D@d@bXnu@YAfs3fCBe83GYJtr@G9Xgc/x4!
1834,일반벼,태성,재배안정성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvn1gDEoRx1XB3SGCsF1z2Pc3fCBe83GYJtr@G9Xgc/x4!
1835,여름감자,추강,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvPzkVMvhxQ3qxwIt5nAXx@c3fCBe83GYJtr@G9Xgc/x4!
1836,여름감자,가황,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvugYfluZu0zEn@zoS9tlA183fCBe83GYJtr@G9Xgc/x4!
1837,들깨,대신,재배안정성,http://www.nongsaro.go.kr/ps/img/common/anvil_img.jpg
1838,일반고구마,주황미,"건강기능성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvU0FIW5c14R4AnFiWut5Hx83fCBe83GYJtr@G9Xgc/x4!
1839,땅콩,풍광,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv1lETHWF2LOxTJzigrLCWvc3fCBe83GYJtr@G9Xgc/x4!
1840,땅콩,아광,,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv/F7zXLPvToDOE5fSWuCcE83fCBe83GYJtr@G9Xgc/x4!
1841,일반고구마,고건미,"가공적성, 다수량성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvrB69P7l8wOqHQf3x7yylR83fCBe83GYJtr@G9Xgc/x4!
1842,엽경채소고구마,하얀미,건강기능성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lviQvzoOHQZTRswBChDK8MHs3fCBe83GYJtr@G9Xgc/x4!
1843,옥수수,풍미옥,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv@byqcdMBLiar2fw4rPNvxM3fCBe83GYJtr@G9Xgc/x4!
1844,옥수수,청안옥,"다수량성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvqf5bLbj57RP1IDq4pB77F83fCBe83GYJtr@G9Xgc/x4!
1845,완두,다청,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvUr/Uvb6PYNLZQf0Z3eLBRc3fCBe83GYJtr@G9Xgc/x4!
1846,팥,경원,가공적성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvITwILi5e9yA8YUAZNYmzr83fCBe83GYJtr@G9Xgc/x4!
1847,콩나물콩,안평,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lv5iS9/rs2YNPD9Am/774L9s3fCBe83GYJtr@G9Xgc/x4!
1848,장류용콩,호장,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvVpms5vMcTBzNwQ0C0slkN83fCBe83GYJtr@G9Xgc/x4!
1849,콩나물콩,다기,"가공적성, 재배안정성",http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvjxoNz5wOILUdztHpkJUeHM3fCBe83GYJtr@G9Xgc/x4!
1850,지황,대경,다수량성,http://www.nongsaro.go.kr/portal/imgView.do?ep=a5gb/CMEYLclIUPoWw9/DTnomi9S/YDfHD2ofIDhNOqPWPXCk6r5f9/5EwSYQ8lvkL@edig4h7lN4dJPALT3yc3fCBe83GYJtr@G9Xgc/x4!
